ID,Body Type,Sex
9590,normal,male
9591,normal,male
9592,overweight,male
9593,underweight,female
9594,obese,male
9595,obese,female
9596,underweight,female
9597,normal,female
9598,overweight,female
9599,underweight,female
9600,normal,male
9601,obese,female
9602,obese,male
9603,normal,male
9604,normal,female
9605,underweight,female
9606,normal,male
9607,underweight,male
9608,overweight,male
9609,overweight,male
9610,normal,male
9611,normal,female
9612,overweight,female
9613,overweight,male
9614,normal,male
9615,obese,male
9616,normal,male
9617,obese,male
9618,overweight,female
9619,obese,male
9620,normal,male
9621,overweight,male
9622,overweight,male
9623,normal,male
9624,overweight,male
9625,underweight,female
9626,obese,male
9627,underweight,female
9628,underweight,female
9629,underweight,male
9630,underweight,female
9631,overweight,female
9632,underweight,female
9633,normal,female
9634,underweight,male
9635,obese,female
9636,overweight,female
9637,underweight,female
9638,underweight,female
9639,underweight,male
9640,obese,male
9641,underweight,male
9642,overweight,male
9643,obese,female
9644,overweight,female
9645,underweight,female
9646,underweight,female
9647,overweight,female
9648,overweight,male
9649,overweight,male
9650,overweight,female
9651,overweight,female
9652,underweight,female
9653,underweight,female
9654,normal,male
9655,obese,female
9656,underweight,female
9657,underweight,female
9658,obese,male
9659,normal,male
9660,normal,female
9661,normal,female
9662,obese,male
9663,obese,female
9664,overweight,female
9665,obese,male
9666,normal,male
9667,underweight,male
9668,obese,female
9669,normal,female
9670,normal,male
9671,obese,female
9672,underweight,female
9673,obese,female
9674,obese,male
9675,obese,male
9676,overweight,male
9677,underweight,male
9678,underweight,male
9679,underweight,female
9680,normal,female
9681,underweight,male
9682,overweight,male
9683,underweight,female
9684,normal,male
9685,underweight,female
9686,overweight,male
9687,underweight,female
9688,overweight,male
9689,normal,female
9690,normal,male
9691,obese,male
9692,normal,male
9693,underweight,female
9694,underweight,male
9695,overweight,female
9696,overweight,male
9697,underweight,male
9698,normal,male
9699,normal,male
9700,obese,male
9701,underweight,male
9702,normal,female
9703,normal,male
9704,underweight,female
9705,obese,male
9706,obese,male
9707,overweight,male
9708,overweight,male
9709,normal,female
9710,overweight,male
9711,normal,female
9712,overweight,female
9713,obese,male
9714,obese,female
9715,overweight,female
9716,overweight,female
9717,underweight,female
9718,obese,female
9719,underweight,male
9720,obese,male
9721,overweight,female
9722,overweight,male
9723,obese,female
9724,overweight,female
9725,overweight,female
9726,underweight,male
9727,overweight,female
9728,normal,female
9729,underweight,male
9730,overweight,male
9731,obese,male
9732,obese,female
9733,underweight,female
9734,normal,male
9735,normal,female
9736,normal,male
9737,overweight,female
9738,overweight,male
9739,overweight,male
9740,obese,female
9741,overweight,female
9742,obese,female
9743,overweight,male
9744,normal,female
9745,obese,female
9746,underweight,male
9747,obese,female
9748,obese,female
9749,overweight,female
9750,underweight,male
9751,normal,female
9752,normal,female
9753,normal,male
9754,normal,male
9755,overweight,male
9756,obese,male
9757,overweight,female
9758,obese,female
9759,underweight,male
9760,normal,male
9761,obese,female
9762,underweight,male
9763,overweight,female
9764,normal,female
9765,overweight,female
9766,normal,female
9767,normal,female
9768,overweight,male
9769,overweight,male
9770,overweight,male
9771,obese,male
9772,overweight,female
9773,overweight,female
9774,obese,male
9775,underweight,female
9776,underweight,female
9777,underweight,male
9778,underweight,female
9779,normal,female
9780,obese,male
9781,normal,female
9782,obese,female
9783,overweight,female
9784,underweight,female
9785,obese,male
9786,obese,female
9787,overweight,male
9788,underweight,male
9789,overweight,male
9790,underweight,female
9791,overweight,male
9792,underweight,female
9793,normal,female
9794,normal,male
9795,underweight,female
9796,underweight,male
9797,obese,male
9798,underweight,female
9799,obese,female
9800,overweight,male
9801,underweight,female
9802,normal,female
9803,underweight,female
9804,obese,male
9805,normal,male
9806,overweight,female
9807,normal,male
9808,underweight,female
9809,obese,male
9810,normal,female
9811,underweight,male
9812,overweight,male
9813,overweight,male
9814,obese,female
9815,normal,female
9816,overweight,female
9817,normal,male
9818,underweight,female
9819,overweight,male
9820,obese,male
9821,normal,female
9822,underweight,female
9823,normal,female
9824,normal,female
9825,underweight,female
9826,underweight,female
9827,obese,male
9828,underweight,female
9829,obese,female
9830,normal,female
9831,obese,female
9832,overweight,male
9833,overweight,female
9834,obese,female
9835,underweight,female
9836,underweight,female
9837,underweight,female
9838,normal,female
9839,obese,female
9840,underweight,female
9841,normal,female
9842,normal,female
9843,underweight,male
9844,obese,male
9845,normal,male
9846,overweight,female
9847,obese,male
9848,underweight,female
9849,underweight,female
9850,normal,male
9851,obese,male
9852,normal,female
9853,normal,male
9854,underweight,female
9855,underweight,male
9856,overweight,male
9857,underweight,male
9858,underweight,male
9859,overweight,female
9860,overweight,male
9861,overweight,male
9862,underweight,male
9863,normal,male
9864,normal,male
9865,underweight,male
9866,underweight,female
9867,overweight,female
9868,obese,female
9869,overweight,male
9870,underweight,male
9871,normal,female
9872,underweight,male
9873,underweight,female
9874,underweight,male
9875,normal,male
9876,underweight,female
9877,overweight,male
9878,normal,female
9879,overweight,female
9880,underweight,male
9881,obese,male
9882,underweight,male
9883,underweight,male
9884,underweight,female
9885,obese,male
9886,obese,female
9887,overweight,male
9888,underweight,male
9889,normal,male
9890,overweight,male
9891,underweight,female
9892,normal,male
9893,overweight,female
9894,obese,female
9895,normal,male
9896,overweight,male
9897,overweight,female
9898,overweight,female
9899,overweight,male
9900,normal,male
9901,normal,male
9902,underweight,male
9903,obese,female
9904,normal,male
9905,underweight,female
9906,obese,male
9907,underweight,female
9908,overweight,male
9909,underweight,female
9910,normal,female
9911,normal,female
9912,normal,male
9913,normal,male
9914,overweight,male
9915,underweight,female
9916,normal,female
9917,overweight,male
9918,obese,male
9919,obese,male
9920,normal,female
9921,normal,female
9922,underweight,male
9923,overweight,male
9924,underweight,male
9925,obese,male
9926,underweight,male
9927,underweight,male
9928,overweight,female
9929,obese,male
9930,normal,female
9931,obese,female
9932,normal,male
9933,underweight,male
9934,overweight,male
9935,obese,male
9936,overweight,female
9937,obese,male
9938,normal,female
9939,overweight,female
9940,obese,female
9941,normal,female
9942,normal,female
9943,underweight,female
9944,obese,female
9945,overweight,female
9946,normal,male
9947,overweight,female
9948,overweight,female
9949,normal,male
9950,overweight,female
9951,overweight,male
9952,overweight,female
9953,normal,female
9954,overweight,female
9955,normal,female
9956,underweight,male
9957,normal,female
9958,normal,female
9959,normal,male
9960,obese,female
9961,normal,male
9962,obese,female
9963,normal,female
9964,overweight,male
9965,obese,male
9966,underweight,male
9967,obese,female
9968,normal,male
9969,underweight,male
9970,underweight,female
9971,normal,female
9972,normal,female
9973,obese,male
9974,normal,male
9975,obese,male
9976,underweight,male
9977,underweight,male
9978,normal,female
9979,normal,male
9980,underweight,female
9981,normal,male
9982,overweight,female
9983,obese,male
9984,obese,female
9985,overweight,female
9986,underweight,male
9987,overweight,male
9988,obese,male
9989,normal,female
9990,overweight,male
9991,overweight,male
9992,obese,female
9993,overweight,male
9994,underweight,male
9995,normal,female
9996,normal,male
9997,overweight,female
9998,obese,male
9999,obese,male
10000,overweight,female
10001,underweight,female
10002,overweight,female
10003,overweight,male
10004,obese,male
10005,obese,male
10006,obese,female
10007,normal,male
10008,obese,male
10009,obese,male
10010,obese,female
10011,normal,male
10012,overweight,female
10013,overweight,male
10014,normal,male
10015,overweight,female
10016,obese,male
10017,overweight,female
10018,overweight,female
10019,normal,female
10020,normal,male
10021,normal,female
10022,underweight,male
10023,obese,male
10024,underweight,male
10025,underweight,male
10026,underweight,female
10027,obese,female
10028,normal,male
10029,underweight,female
10030,overweight,female
10031,underweight,female
10032,underweight,female
10033,normal,male
10034,obese,male
10035,obese,male
10036,underweight,female
10037,overweight,female
10038,overweight,female
10039,normal,female
10040,normal,male
10041,underweight,male
10042,obese,female
10043,normal,female
10044,underweight,male
10045,obese,male
10046,underweight,male
10047,normal,male
10048,underweight,male
10049,overweight,male
10050,obese,male
10051,obese,male
10052,normal,female
10053,obese,male
10054,underweight,female
10055,obese,male
10056,underweight,male
10057,underweight,male
10058,normal,female
10059,obese,female
10060,underweight,female
10061,normal,male
10062,underweight,female
10063,obese,female
10064,overweight,male
10065,overweight,female
10066,underweight,female
10067,underweight,female
10068,obese,female
10069,obese,female
10070,obese,female
10071,overweight,female
10072,obese,male
10073,obese,female
10074,normal,male
10075,obese,female
10076,normal,male
10077,underweight,male
10078,obese,male
10079,obese,male
10080,overweight,female
10081,normal,female
10082,normal,female
10083,underweight,male
10084,normal,female
10085,underweight,male
10086,normal,male
10087,normal,male
10088,overweight,female
10089,underweight,female
10090,underweight,male
10091,normal,male
10092,normal,female
10093,overweight,male
10094,overweight,male
10095,normal,male
10096,underweight,male
10097,obese,female
10098,normal,female
10099,underweight,female
10100,obese,male
10101,overweight,female
10102,normal,male
10103,overweight,male
10104,underweight,female
10105,normal,male
10106,normal,female
10107,normal,female
10108,underweight,female
10109,underweight,female
10110,underweight,male
10111,overweight,female
10112,normal,female
10113,overweight,female
10114,normal,female
10115,obese,female
10116,overweight,male
10117,underweight,male
10118,normal,female
10119,overweight,female
10120,normal,female
10121,normal,male
10122,overweight,male
10123,normal,female
10124,underweight,male
10125,overweight,male
10126,underweight,female
10127,normal,female
10128,overweight,female
10129,overweight,male
10130,underweight,male
10131,obese,female
10132,underweight,male
10133,underweight,female
10134,normal,female
10135,overweight,female
10136,overweight,female
10137,overweight,male
10138,obese,male
10139,normal,male
10140,overweight,female
10141,normal,male
10142,obese,female
10143,normal,male
10144,underweight,female
10145,overweight,female
10146,underweight,female
10147,underweight,female
10148,overweight,female
10149,overweight,male
10150,obese,male
10151,underweight,male
10152,overweight,female
10153,obese,female
10154,obese,male
10155,underweight,female
10156,overweight,male
10157,underweight,male
10158,overweight,female
10159,underweight,male
10160,underweight,male
10161,obese,male
10162,obese,female
10163,overweight,female
10164,obese,male
10165,overweight,female
10166,overweight,male
10167,obese,male
10168,normal,female
10169,obese,male
10170,normal,female
10171,underweight,male
10172,underweight,male
10173,normal,female
10174,normal,male
10175,obese,male
10176,overweight,male
10177,obese,female
10178,overweight,male
10179,underweight,male
10180,obese,male
10181,underweight,male
10182,obese,male
10183,overweight,male
10184,obese,male
10185,obese,female
10186,overweight,female
10187,obese,male
